customer_id,payment_id,order_id,amount,currency,payment_method,payment_status,failure_reason,failure_code,failure_source,failure_step,customer_age_days,previous_payment_count,previous_success_count,previous_failure_count,customer_success_rate,average_transaction_amount,customer_lifetime_value,days_since_last_payment,retry_count,previous_recovery_count,subscription_status,subscription_age_days,time_of_day,day_of_week,merchant_category,customer_segment,historical_recovery_rate,previous_intervention,recovery_action,recovery_probability,recovered,recovered_amount
cus_93,pay_93,ord_93,1100.0,INR,card,failed,upi_error,upi_error,customer,payment_authentication,1312,6,5,1,0.8333333333333334,1176.2028765533325,8475.47881962165,67,1,0,past_due,818,20,5,health,regular,0.7385884540646751,ALTERNATIVE_PAYMENT_METHOD,RETRY,0.8673143326425035,1,1100.0
cus_94,pay_94,ord_94,400.0,INR,card,failed,expired_card,expired_card,customer,payment_authentication,456,1,1,0,1.0,334.40784001295975,836.806572873111,114,0,0,active,115,3,5,education,regular,0.6788296087981074,NO_ACTION,ALTERNATIVE_PAYMENT_METHOD,0.6320973738973409,1,400.0
cus_95,pay_95,ord_95,1310.0,INR,upi,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,251,6,3,3,0.5,1326.5457301686147,10633.754676906196,111,1,1,none,790,18,6,saas,regular,0.5956986077279867,HUMAN_ESCALATION,RETRY,0.5449688888787867,1,1310.0
cus_96,pay_96,ord_96,1090.0,INR,card,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,65,8,6,2,0.75,1311.3845855616103,9994.634511288088,115,0,1,active,800,5,1,saas,regular,0.5874368874766762,HUMAN_ESCALATION,RETRY,0.6478758212866284,0,0.0
cus_97,pay_97,ord_97,240.0,INR,card,failed,insufficient_funds,insufficient_funds,customer,payment_authentication,854,9,8,1,0.8888888888888888,303.13758877936044,4689.282237056269,124,0,1,past_due,579,21,2,retail,new,0.5674012444783695,RETRY,REMINDER,0.6626915957303644,0,0.0
cus_98,pay_98,ord_98,630.0,INR,card,failed,insufficient_funds,insufficient_funds,customer,payment_authentication,668,10,7,3,0.7,567.1023654614105,5163.31581782869,120,1,0,none,298,7,4,retail,new,0.4551791651302012,RETRY,NO_ACTION,0.3760176628524588,0,0.0
cus_99,pay_99,ord_99,530.0,INR,wallet,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,785,9,9,0,1.0,640.8893808408811,5028.236021246586,116,1,1,past_due,6,8,5,retail,regular,0.7482618748175629,REMINDER,RETRY,0.7034843173275023,1,530.0
cus_100,pay_100,ord_100,630.0,INR,wallet,failed,upi_error,upi_error,customer,payment_authentication,409,8,4,4,0.5,631.5127853392297,4177.590750273062,57,2,2,none,984,12,1,saas,new,0.5175504603951322,NO_ACTION,NO_ACTION,0.343550230325982,0,0.0
cus_101,pay_101,ord_101,6860.0,INR,upi,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,1211,11,6,5,0.5454545454545454,7512.77625269594,149013.58728764436,125,1,0,active,23,22,1,saas,regular,0.7990886927334733,HUMAN_ESCALATION,RETRY,0.7554875418847949,1,6860.0
cus_102,pay_102,ord_102,3020.0,INR,card,failed,upi_error,upi_error,customer,payment_authentication,775,5,5,0,1.0,2341.286197468037,23790.82295162004,26,3,2,active,87,10,4,retail,regular,0.24114016366142002,REMINDER,NO_ACTION,0.41841669911681234,0,0.0
cus_103,pay_103,ord_103,4750.0,INR,wallet,failed,network_timeout,network_timeout,customer,payment_authentication,1377,6,4,2,0.6666666666666666,3505.5570140646337,33132.549789418634,160,2,1,past_due,190,11,2,retail,regular,0.5287556167431081,CUSTOMER_NOTIFICATION,REMINDER,0.6819826758372924,1,4750.0
cus_104,pay_104,ord_104,3010.0,INR,netbanking,failed,card_declined,card_declined,customer,payment_authentication,360,7,4,3,0.5714285714285714,3516.4082542757565,29233.4120200757,142,1,0,none,192,9,6,education,regular,0.37847283753047245,RETRY,NO_ACTION,0.4002427853458586,0,0.0
cus_105,pay_105,ord_105,5340.0,INR,upi,failed,card_declined,card_declined,customer,payment_authentication,388,10,7,3,0.7,5655.431918607376,49218.78907024691,48,2,0,past_due,268,7,2,saas,regular,0.6506306534634647,ALTERNATIVE_PAYMENT_METHOD,REMINDER,0.5697337396818176,0,0.0
cus_106,pay_106,ord_106,1860.0,INR,upi,failed,insufficient_funds,insufficient_funds,customer,payment_authentication,879,4,3,1,0.75,2221.457114966528,7811.724205563576,13,0,1,none,214,23,0,education,new,0.707359045924353,CUSTOMER_NOTIFICATION,REMINDER,0.6752694315985194,1,1860.0
cus_107,pay_107,ord_107,8230.0,INR,card,failed,card_declined,card_declined,customer,payment_authentication,1040,8,3,5,0.375,6332.738093345187,143025.5370366524,28,1,1,none,460,14,4,health,new,0.4394952118845999,NO_ACTION,NO_ACTION,0.501175655424115,0,0.0
cus_108,pay_108,ord_108,530.0,INR,card,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,443,4,4,0,1.0,425.6569256245051,4252.982394177181,123,0,1,none,898,23,5,retail,regular,0.7175355474000069,HUMAN_ESCALATION,RETRY,0.8858036687720574,1,530.0
cus_109,pay_109,ord_109,1690.0,INR,wallet,failed,upi_error,upi_error,customer,payment_authentication,821,5,4,1,0.8,1246.8704403318502,15517.240931058866,6,0,0,none,380,21,6,education,vip,1.0,RETRY,RETRY,0.9181002204272662,1,1690.0
cus_110,pay_110,ord_110,650.0,INR,upi,failed,insufficient_funds,insufficient_funds,customer,payment_authentication,766,7,6,1,0.8571428571428571,708.5495980439985,6835.837352780686,17,0,0,past_due,140,10,1,saas,regular,0.9412244726782393,RETRY,REMINDER,0.7991199656305603,1,650.0
cus_111,pay_111,ord_111,6260.0,INR,card,failed,insufficient_funds,insufficient_funds,customer,payment_authentication,994,5,4,1,0.8,6694.1239537939855,50208.884493211066,126,0,1,none,151,21,5,saas,new,0.34837546755357784,ALTERNATIVE_PAYMENT_METHOD,NO_ACTION,0.48910232034761436,0,0.0
cus_112,pay_112,ord_112,2750.0,INR,card,failed,card_declined,card_declined,customer,payment_authentication,954,9,5,4,0.5555555555555556,2627.163526668211,46850.59670788559,88,0,1,past_due,848,3,6,saas,regular,0.5754707701734586,NO_ACTION,NO_ACTION,0.5090241647622177,0,0.0
cus_113,pay_113,ord_113,5920.0,INR,upi,failed,card_declined,card_declined,customer,payment_authentication,301,4,2,2,0.5,4624.535968283044,22736.01324870539,60,3,0,active,96,5,4,retail,regular,0.23076567725759062,NO_ACTION,NO_ACTION,0.20524097746426437,0,0.0
cus_114,pay_114,ord_114,440.0,INR,card,failed,expired_card,expired_card,customer,payment_authentication,171,14,10,4,0.7142857142857143,314.2963545199437,10346.64919824835,49,1,1,none,951,11,1,retail,regular,0.6680028391052693,RETRY,ALTERNATIVE_PAYMENT_METHOD,0.5995837759097672,1,440.0
cus_115,pay_115,ord_115,990.0,INR,netbanking,failed,card_declined,card_declined,customer,payment_authentication,409,11,10,1,0.9090909090909091,846.8278407040169,16817.96301128506,91,2,0,none,21,3,3,saas,new,0.5537379069898652,NO_ACTION,NO_ACTION,0.401943124605566,0,0.0
cus_116,pay_116,ord_116,300.0,INR,netbanking,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,190,8,4,4,0.5,210.50512086277115,2966.5162307891146,53,2,0,active,41,0,4,retail,regular,0.518434483276678,RETRY,NO_ACTION,0.3759100399446513,0,0.0
cus_117,pay_117,ord_117,2590.0,INR,upi,failed,card_declined,card_declined,customer,payment_authentication,825,8,6,2,0.75,3287.370935674016,22852.4964550849,13,2,1,none,69,10,5,health,regular,0.37774812580852823,ALTERNATIVE_PAYMENT_METHOD,NO_ACTION,0.32711242481878405,0,0.0
cus_118,pay_118,ord_118,1180.0,INR,upi,failed,insufficient_funds,insufficient_funds,customer,payment_authentication,768,12,9,3,0.75,946.5008448424065,27923.12430561502,81,0,1,none,923,1,3,health,regular,0.6709015904174039,RETRY,REMINDER,0.6952783086465593,1,1180.0
cus_119,pay_119,ord_119,3850.0,INR,upi,failed,insufficient_funds,insufficient_funds,customer,payment_authentication,5,7,6,1,0.8571428571428571,3308.2837062600806,58859.55863843982,166,2,1,past_due,0,22,6,education,new,0.5912967215179837,ALTERNATIVE_PAYMENT_METHOD,REMINDER,0.6212398667729384,1,3850.0
cus_120,pay_120,ord_120,1870.0,INR,upi,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,1237,7,5,2,0.7142857142857143,2204.9995412822495,12335.537415069353,92,0,1,none,885,12,2,health,new,0.5888014783855193,HUMAN_ESCALATION,RETRY,0.6106777104286801,1,1870.0
cus_121,pay_121,ord_121,210.0,INR,upi,failed,insufficient_funds,insufficient_funds,customer,payment_authentication,1074,5,4,1,0.8,272.36416208336846,1160.180492182029,105,0,0,active,32,23,5,education,new,0.7491061999128303,RETRY,NO_ACTION,0.47611272374556024,0,0.0
cus_122,pay_122,ord_122,340.0,INR,card,failed,insufficient_funds,insufficient_funds,customer,payment_authentication,700,9,7,2,0.7777777777777778,364.59171183658725,5328.623555063872,59,0,0,past_due,717,15,5,retail,regular,0.3075346490472532,NO_ACTION,NO_ACTION,0.3030137634156778,0,0.0
cus_123,pay_123,ord_123,1960.0,INR,upi,failed,expired_card,expired_card,customer,payment_authentication,243,1,1,0,1.0,1669.905183067982,6688.372462658262,22,0,1,active,447,6,4,education,vip,0.39069219801101823,REMINDER,ALTERNATIVE_PAYMENT_METHOD,0.31271675517770736,0,0.0
cus_124,pay_124,ord_124,2880.0,INR,card,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,242,12,9,3,0.75,2798.6367731044325,50122.488865211395,134,0,1,none,245,15,4,health,regular,0.9055185445928602,HUMAN_ESCALATION,RETRY,0.8639148235648985,1,2880.0
cus_125,pay_125,ord_125,200.0,INR,upi,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,1397,5,3,2,0.6,147.15807223643137,2285.9522635710528,73,1,0,none,675,1,5,retail,new,0.5465318978606165,RETRY,RETRY,0.6454653135328163,1,200.0
cus_126,pay_126,ord_126,1660.0,INR,card,failed,expired_card,expired_card,customer,payment_authentication,354,3,2,1,0.6666666666666666,1270.5771948640252,12184.009590817017,14,1,2,active,712,12,0,retail,regular,0.5618434032426691,REMINDER,ALTERNATIVE_PAYMENT_METHOD,0.5140673540062014,0,0.0
cus_127,pay_127,ord_127,650.0,INR,card,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,1291,5,2,3,0.4,731.741438254533,3370.107913222096,56,3,2,none,418,17,3,retail,regular,0.5172325128237882,CUSTOMER_NOTIFICATION,REMINDER,0.5834609855788995,0,0.0
cus_128,pay_128,ord_128,600.0,INR,card,failed,card_declined,card_declined,customer,payment_authentication,995,8,8,0,1.0,718.6152611302615,4779.974513655961,6,0,0,none,106,10,6,education,new,0.31305959607703926,RETRY,NO_ACTION,0.4077109304194061,0,0.0
cus_129,pay_129,ord_129,940.0,INR,upi,failed,upi_error,upi_error,customer,payment_authentication,935,2,2,0,1.0,810.3582714400643,2288.894825608743,156,0,0,past_due,262,5,2,saas,regular,0.5749751848308191,NO_ACTION,RETRY,0.515552821191655,1,940.0
cus_130,pay_130,ord_130,2050.0,INR,card,failed,insufficient_funds,insufficient_funds,customer,payment_authentication,1253,4,4,0,1.0,2343.223927996175,18839.984568671982,178,0,0,past_due,19,22,0,education,new,0.4252563908243622,HUMAN_ESCALATION,REMINDER,0.5517175689840257,1,2050.0
cus_131,pay_131,ord_131,890.0,INR,wallet,failed,upi_error,upi_error,customer,payment_authentication,1336,6,6,0,1.0,964.9575008538415,8877.247630996615,157,0,2,past_due,615,5,6,saas,regular,0.6461051918980534,RETRY,RETRY,0.5583519233762049,1,890.0
cus_132,pay_132,ord_132,250.0,INR,upi,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,406,8,6,2,0.75,251.4504565676038,4328.572896928329,146,0,0,active,356,6,5,retail,regular,0.7312707113463566,REMINDER,RETRY,0.6742506428595275,1,250.0
cus_133,pay_133,ord_133,2030.0,INR,card,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,1480,6,5,1,0.8333333333333334,1773.3198612037081,23418.1380152087,142,0,0,active,632,17,3,saas,new,0.9968375924853212,NO_ACTION,RETRY,0.8703455350162498,1,2030.0
cus_134,pay_134,ord_134,1270.0,INR,upi,failed,network_timeout,network_timeout,customer,payment_authentication,193,2,2,0,1.0,1639.7401226332684,6292.596994734714,84,0,1,active,539,6,6,health,regular,0.9000005840740891,HUMAN_ESCALATION,RETRY,0.852003211761711,1,1270.0
cus_135,pay_135,ord_135,710.0,INR,card,failed,network_timeout,network_timeout,customer,payment_authentication,1162,8,7,1,0.875,602.633024601381,5512.6201323204095,69,1,0,past_due,711,4,4,saas,regular,0.7361311013501818,ALTERNATIVE_PAYMENT_METHOD,RETRY,0.8316909624372024,1,710.0
cus_136,pay_136,ord_136,1330.0,INR,wallet,failed,network_timeout,network_timeout,customer,payment_authentication,579,7,5,2,0.7142857142857143,1097.52295392112,8962.894866012752,14,0,2,active,455,3,6,saas,regular,0.9177325459975854,REMINDER,RETRY,0.8063122221725213,1,1330.0
cus_137,pay_137,ord_137,1280.0,INR,upi,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,940,10,6,4,0.6,980.4370325106363,26896.23495348765,169,0,1,none,284,18,0,education,new,0.8349746162954517,RETRY,RETRY,0.718392595008128,0,0.0
cus_138,pay_138,ord_138,1890.0,INR,netbanking,failed,network_timeout,network_timeout,customer,payment_authentication,1252,9,7,2,0.7777777777777778,2070.2984590751103,25087.512953351757,2,0,0,past_due,623,2,3,retail,regular,0.8418208647026549,NO_ACTION,RETRY,0.7524745666415955,0,0.0
cus_139,pay_139,ord_139,1410.0,INR,card,failed,insufficient_funds,insufficient_funds,customer,payment_authentication,674,4,1,3,0.25,1749.4191381541716,14044.342728848938,49,0,1,none,956,22,3,saas,new,0.5851389757741359,RETRY,NO_ACTION,0.5118293547664252,0,0.0
cus_140,pay_140,ord_140,2130.0,INR,upi,failed,insufficient_funds,insufficient_funds,customer,payment_authentication,123,4,4,0,1.0,1662.4581520239767,11927.412724952253,77,1,1,active,692,3,3,education,vip,0.21716382201892762,RETRY,NO_ACTION,0.36495483731672923,0,0.0
cus_141,pay_141,ord_141,1720.0,INR,upi,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,1220,11,8,3,0.7272727272727273,1311.759998176825,31121.84357028341,119,0,1,active,172,3,2,saas,regular,0.42857080394926184,ALTERNATIVE_PAYMENT_METHOD,RETRY,0.3429734163710362,0,0.0
cus_142,pay_142,ord_142,4100.0,INR,wallet,failed,upi_error,upi_error,customer,payment_authentication,198,10,8,2,0.8,5094.8829184075885,65153.74060934747,179,1,1,none,256,23,0,retail,regular,0.6908931966630599,ALTERNATIVE_PAYMENT_METHOD,RETRY,0.8158082157658585,1,4100.0
cus_143,pay_143,ord_143,8820.0,INR,upi,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,1056,6,3,3,0.5,9669.638644772172,48682.07113572199,94,1,1,active,963,13,1,saas,new,0.6457578165539234,REMINDER,RETRY,0.7079204250251222,1,8820.0
cus_144,pay_144,ord_144,1780.0,INR,upi,failed,network_timeout,network_timeout,customer,payment_authentication,660,10,8,2,0.8,2280.915402572969,26912.947206228822,146,0,1,none,717,17,5,education,new,0.8423154175239781,REMINDER,RETRY,0.9254824541488416,1,1780.0
cus_145,pay_145,ord_145,970.0,INR,card,failed,card_declined,card_declined,customer,payment_authentication,709,12,6,6,0.5,1092.390445917557,23980.399716499654,78,0,1,active,633,16,6,retail,regular,0.507310419448909,HUMAN_ESCALATION,REMINDER,0.6641714419438285,1,970.0
cus_146,pay_146,ord_146,430.0,INR,card,failed,network_timeout,network_timeout,customer,payment_authentication,394,5,3,2,0.6,500.0999667480493,3328.2798466480795,178,1,1,past_due,723,6,0,education,regular,0.6735507142239472,CUSTOMER_NOTIFICATION,RETRY,0.6558143602077615,1,430.0
cus_147,pay_147,ord_147,3450.0,INR,upi,failed,card_declined,card_declined,customer,payment_authentication,750,5,4,1,0.8,3370.7608429367438,27208.450496464076,33,0,1,past_due,272,12,6,saas,new,0.6189390635426908,REMINDER,REMINDER,0.6220473110529886,0,0.0
cus_148,pay_148,ord_148,730.0,INR,upi,failed,network_timeout,network_timeout,customer,payment_authentication,281,8,6,2,0.75,615.3806566034758,10584.938855690763,73,1,2,none,920,11,6,saas,regular,0.711833323140132,ALTERNATIVE_PAYMENT_METHOD,RETRY,0.5790106791123154,1,730.0
cus_149,pay_149,ord_149,18910.0,INR,card,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,344,6,5,1,0.8333333333333334,19694.46901094187,227004.15995229254,43,0,0,none,199,21,6,saas,regular,0.9718674360255795,HUMAN_ESCALATION,RETRY,0.851336348394559,1,18910.0
cus_150,pay_150,ord_150,29120.0,INR,netbanking,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,710,10,10,0,1.0,26642.710293648543,569000.1130512351,48,3,0,active,942,20,1,health,new,0.8636220448867536,NO_ACTION,REMINDER,0.8459328776938957,0,0.0
cus_151,pay_151,ord_151,1460.0,INR,netbanking,failed,card_declined,card_declined,customer,payment_authentication,1183,6,3,3,0.5,1433.4795610745023,13158.835020060544,147,1,0,active,231,1,2,health,new,0.5809220338669667,REMINDER,NO_ACTION,0.5021105801732952,0,0.0
cus_152,pay_152,ord_152,340.0,INR,card,failed,insufficient_funds,insufficient_funds,customer,payment_authentication,771,9,5,4,0.5555555555555556,343.19964216937205,4342.5412340105195,128,0,0,past_due,313,15,1,saas,regular,0.6448308974697778,REMINDER,REMINDER,0.6552527719123492,0,0.0
cus_153,pay_153,ord_153,3480.0,INR,upi,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,1317,5,5,0,1.0,2491.4797123143976,27464.782301647967,120,0,1,none,646,23,4,saas,regular,0.8556579116094936,CUSTOMER_NOTIFICATION,RETRY,0.866703845124274,1,3480.0
cus_154,pay_154,ord_154,14750.0,INR,card,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,412,4,4,0,1.0,15710.584809542883,144526.72995874812,15,0,0,active,497,10,1,saas,regular,0.8318817183048632,ALTERNATIVE_PAYMENT_METHOD,RETRY,0.8193222195650148,1,14750.0
cus_155,pay_155,ord_155,490.0,INR,upi,failed,insufficient_funds,insufficient_funds,customer,payment_authentication,25,7,6,1,0.8571428571428571,448.409232514909,7479.115705593956,167,2,0,none,957,13,2,education,new,0.6038217187451596,CUSTOMER_NOTIFICATION,REMINDER,0.6188948279107314,1,490.0
cus_156,pay_156,ord_156,12060.0,INR,card,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,462,12,8,4,0.6666666666666666,14318.38923315108,236670.94140960078,170,0,1,past_due,853,18,3,health,new,0.9365202293041884,ALTERNATIVE_PAYMENT_METHOD,RETRY,0.9153138833354705,1,12060.0
cus_157,pay_157,ord_157,280.0,INR,upi,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,168,7,5,2,0.7142857142857143,205.45846141017353,2395.9674854655605,122,0,1,active,867,5,3,health,regular,0.8188616137951462,HUMAN_ESCALATION,RETRY,0.7525175889144232,1,280.0
cus_158,pay_158,ord_158,420.0,INR,upi,failed,upi_error,upi_error,customer,payment_authentication,785,5,3,2,0.6,434.15997766789445,4713.762539001401,73,1,0,none,569,6,2,saas,new,0.5796680594500154,RETRY,RETRY,0.7016351123755324,1,420.0
cus_159,pay_159,ord_159,2460.0,INR,netbanking,failed,insufficient_funds,insufficient_funds,customer,payment_authentication,1486,7,7,0,1.0,2253.388558234655,18149.06351275802,10,1,2,past_due,981,15,1,health,new,0.6570273357114629,CUSTOMER_NOTIFICATION,REMINDER,0.6978381240200977,1,2460.0
cus_160,pay_160,ord_160,5000.0,INR,card,failed,upi_error,upi_error,customer,payment_authentication,733,8,4,4,0.5,3779.8887876896547,37744.90731703555,80,2,0,active,727,23,1,retail,new,0.5685388894931205,NO_ACTION,NO_ACTION,0.49095136875079026,0,0.0
cus_161,pay_161,ord_161,1690.0,INR,wallet,failed,upi_error,upi_error,customer,payment_authentication,267,7,6,1,0.8571428571428571,1602.486401022891,16750.3994867466,20,2,0,none,322,15,4,retail,regular,0.5657182010879103,CUSTOMER_NOTIFICATION,REMINDER,0.6211448089926812,1,1690.0
cus_162,pay_162,ord_162,2830.0,INR,card,failed,temporary_bank_failure,temporary_bank_failure,customer,payment_authentication,876,8,6,2,0.75,2675.9432680359037,40520.08565401334,117,0,0,none,597,18,1,health,regular,0.6585367551804857,REMINDER,RETRY,0.7118578593486344,1,2830.0
